
Equipo         : CLASIFICADOR_ESPIRAS_04 
Lugar          : -35.5183, -58.2964      
Descripcion    : RP20 Ranchos            
Fecha Inicio   : 14/12/24 00:00:00       
Archivo        : REG00165.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : Chascomus -Ranchos      
        VIA 2  : Ranchos - Chascomus     
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
09:44:46 1 0 1 054 0491 0.90
09:45:46 1 0 2 062 0561 0.85
09:45:50 1 0 1 063 0532 1.09
09:47:39 1 0 1 064 0501 0.88
09:47:44 1 1 2 081 0412 0.09
09:47:44 1 0 1 081 0508 0.36
09:47:51 1 1 2 084 0285 0.09
09:47:51 1 0 1 084 0516 0.99
09:48:14 1 0 2 075 0566 0.82
09:48:36 1 0 1 056 0546 0.74
09:48:47 1 0 1 078 0484 0.92
09:49:13 1 0 2 056 0472 0.66
09:49:20 1 0 1 090 0520 1.26
09:49:56 1 0 2 095 1137 0.91
09:51:07 1 0 1 090 0559 1.20
09:51:07 1 0 2 062 0551 1.06
09:51:35 1 0 1 119 0532 1.01
09:52:42 1 0 2 085 0262 0.12
09:52:44 1 0 2 054 0520 1.53
09:53:02 1 0 1 070 0462 1.31
09:54:03 1 0 1 091 0552 1.31
09:54:56 1 0 2 058 0562 0.73
09:54:59 1 0 2 072 0585 0.95
09:55:05 1 0 2 088 0552 1.56
09:55:36 1 0 2 055 0980 0.70
09:55:47 1 0 1 071 0513 0.76
09:55:51 1 0 1 066 0945 0.62
09:55:58 1 0 1 069 0474 1.19
09:56:13 1 1 1 076 0505 1.50
09:56:14 1 0 2 052 0546 0.86
09:56:44 1 0 1 100 0594 1.04
09:56:47 1 0 2 062 0470 1.34
09:57:07 1 0 2 074 0518 1.37
09:57:24 1 0 2 044 0478 1.27
09:57:45 1 0 2 059 0677 1.16
10:01:21 1 0 2 055 0568 0.93
10:01:26 1 0 2 062 0494 0.97
10:02:18 1 0 2 094 0488 1.04
10:04:16 1 0 2 071 0471 1.29
10:05:36 1 0 2 079 0517 1.31
10:05:41 1 0 2 079 0528 1.56
10:05:52 1 0 2 069 0535 0.63
10:06:57 1 0 2 055 0882 0.73
10:08:11 1 0 2 069 0524 1.53
10:09:21 1 0 1 059 1257 0.43
10:10:06 1 0 1 064 0542 1.17
10:10:47 1 0 1 081 0522 0.98
10:11:21 1 0 2 101 0604 0.33
10:11:31 1 0 1 070 0467 1.23
10:13:49 1 0 1 058 0911 0.51
10:13:50 1 0 2 076 0465 1.04
10:14:18 1 0 2 076 0471 1.28
10:15:08 1 0 1 073 0497 0.89
10:15:09 1 0 1 079 0483 1.31
10:15:24 1 0 2 093 0477 1.24
10:16:09 1 3 1 000 0000 0.06
10:16:34 1 0 2 093 0489 1.15
10:17:18 1 0 2 053 0544 1.60
10:17:28 1 0 2 082 0507 1.53
10:17:31 1 0 2 073 0483 1.35
10:17:50 1 0 2 064 0527 1.64
10:17:55 1 0 1 076 0623 1.08
10:17:59 1 0 1 078 0605 0.92
10:18:19 1 0 2 089 0577 0.49
10:18:30 1 0 1 077 0525 1.09
10:18:38 1 0 1 046 0539 1.47
10:19:18 1 0 2 065 0447 0.56
10:19:50 1 0 2 082 0592 0.88
10:20:10 1 3 2 000 0000 0.07
10:20:59 1 0 1 056 0797 0.93
10:21:25 1 0 2 064 0475 1.17
10:21:29 1 0 1 082 0487 1.18
10:21:36 1 0 1 078 0500 1.20
10:21:40 1 0 1 080 0479 1.40
10:22:59 1 0 2 070 0510 1.15
10:23:10 1 0 2 083 0767 1.13
10:23:15 1 0 2 078 0537 1.10
10:24:02 1 0 2 062 0507 1.25
10:26:11 1 0 2 066 0468 1.33
10:26:45 1 0 1 110 0525 0.98
10:27:18 1 0 2 059 0473 1.17
10:28:34 1 0 1 090 0601 0.78
10:28:45 1 1 1 082 0344 0.07
10:28:45 1 0 2 077 0572 0.60
10:29:13 1 0 2 107 0524 1.26
10:29:16 1 0 2 079 0474 1.24
10:29:31 1 0 2 090 0540 1.41
10:29:38 1 0 1 118 0577 0.57
10:30:05 1 0 2 067 0531 1.28
10:30:21 1 0 2 059 0574 0.90
10:30:57 1 0 2 062 0461 1.30
10:31:49 1 0 2 080 0595 0.87
10:33:43 1 0 1 051 2005 0.63
10:33:48 1 0 1 068 0463 1.01
10:33:52 1 0 1 070 0460 1.13
10:34:02 1 0 1 095 0528 1.19
10:34:25 1 0 1 106 0481 1.10
10:34:55 1 0 1 066 0501 1.
